City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
384,Cortez,US,2021-03-14 22:51:33,37.3489,-108.5859,35.6,87,90,12.66
385,Raymond,US,2021-03-14 22:51:33,43.9015,-70.4703,24.01,53,94,5.01
386,Butte,US,2021-03-14 22:51:34,39.6499,-121.5677,55.99,54,20,13.8
387,Grand Gaube,MU,2021-03-14 22:51:34,-20.0064,57.6608,75.0,92,99,13.67
388,Matai,TZ,2021-03-14 22:51:35,-8.3,31.5167,57.2,88,0,2.84
389,Mogocha,RU,2021-03-14 22:51:35,53.7333,119.7667,14.13,76,100,17.27
390,Pemangkat,ID,2021-03-14 22:51:35,1.1667,108.9667,76.26,90,100,5.68
391,Northport,US,2021-03-14 22:47:49,33.229,-87.5772,78.8,41,20,8.05
392,Bay Roberts,CA,2021-03-14 22:51:36,47.5999,-53.2648,28.0,90,100,5.41
393,Zhigalovo,RU,2021-03-14 22:51:36,54.8097,105.1578,-3.48,98,81,3.02
394,Nizhneudinsk,RU,2021-03-14 22:51:37,54.9076,99.0276,-1.7,84,44,3.47
395,Ahuimanu,US,2021-03-14 22:48:12,21.4447,-157.8378,78.8,57,40,4.61
396,Caninde,BR,2021-03-14 22:51:37,-4.3589,-39.3117,74.39,89,49,2.75
397,Arlit,NE,2021-03-14 22:51:38,18.7369,7.3853,76.55,15,17,8.61
398,Kasempa,ZM,2021-03-14 22:51:38,-13.4584,25.8338,61.99,98,27,4.23
399,Umarkot,PK,2021-03-14 22:51:39,25.3616,69.7362,72.93,30,25,7.56
400,Kholodnyy,RU,2021-03-14 22:51:39,62.7167,147.95,-12.71,88,44,0.72
401,Broken Hill,AU,2021-03-14 22:51:39,-31.95,141.4333,51.8,58,0,12.66
402,Sangamner,IN,2021-03-14 22:51:40,19.5667,74.2167,73.42,25,0,5.84
403,Bathsheba,BB,2021-03-14 22:51:40,13.2167,-59.5167,78.8,73,40,11.5
404,Naryan-Mar,RU,2021-03-14 22:51:41,67.6713,53.087,16.03,95,100,6.31
405,Batemans Bay,AU,2021-03-14 22:51:41,-35.7167,150.1833,57.99,71,0,4.0
406,Tilichiki,RU,2021-03-14 22:51:41,60.4667,166.1,-2.36,90,31,3.98
407,Hun,LY,2021-03-14 22:51:42,29.1268,15.9477,58.14,66,0,8.1
408,Vanimo,PG,2021-03-14 22:51:42,-2.6741,141.3028,80.42,83,97,3.27
409,Ribeira Brava,PT,2021-03-14 22:51:43,32.65,-17.0667,57.0,86,100,3.0
410,Ahipara,NZ,2021-03-14 22:47:37,-35.1667,173.1667,72.88,63,3,2.98
411,Derzhavinsk,KZ,2021-03-14 22:51:43,51.1,66.3167,-5.13,87,0,3.49
412,Tuatapere,NZ,2021-03-14 22:50:11,-46.1333,167.6833,59.2,94,100,10.4
413,Zheleznodorozhnyy,RU,2021-03-14 22:51:44,55.7503,38.0042,37.99,81,90,11.18
414,Broome,US,2021-03-14 22:48:39,42.2506,-75.833,28.99,54,90,17.27
415,Souillac,MU,2021-03-14 22:51:45,-20.5167,57.5167,77.0,94,75,9.6
416,Kidal,ML,2021-03-14 22:51:45,18.4411,1.4078,72.7,23,0,7.36
417,Port Blair,IN,2021-03-14 22:48:03,11.6667,92.75,78.93,76,52,6.51
418,Leninskoye,KZ,2021-03-14 22:51:46,41.7589,69.3864,28.4,80,53,4.61
419,Kandava,LV,2021-03-14 22:51:46,57.0409,22.7747,33.33,97,100,10.76
420,Americus,US,2021-03-14 22:51:47,32.0724,-84.2327,82.4,26,1,5.75
421,Kamaishi,JP,2021-03-14 22:51:47,39.2667,141.8833,46.4,61,75,6.91
422,Kingsgate,US,2021-03-14 22:51:47,47.727,-122.1796,48.0,96,100,1.01
423,Hailun,CN,2021-03-14 22:51:48,47.45,126.9333,38.16,78,100,24.99
424,Hobyo,SO,2021-03-14 22:51:48,5.3505,48.5268,79.74,82,94,17.29
425,Bridlington,GB,2021-03-14 22:51:49,54.0831,-0.1919,41.0,87,30,4.0
426,Ayan,RU,2021-03-14 22:51:49,56.45,138.1667,21.15,93,100,10.09
427,Carnarvon,AU,2021-03-14 22:51:50,-24.8667,113.6333,73.4,88,26,5.75
428,Cairns,AU,2021-03-14 22:51:50,-16.9167,145.7667,82.99,69,90,6.91
429,Kieta,PG,2021-03-14 22:51:51,-6.2167,155.6333,83.86,65,70,2.33
430,Balotra,IN,2021-03-14 22:51:51,25.8333,72.2333,73.15,29,61,6.04
431,Suluq,LY,2021-03-14 22:51:51,31.6682,20.2521,55.83,73,0,8.23
432,Singapore,SG,2021-03-14 22:48:55,1.2897,103.8501,78.8,89,75,5.75
433,Olafsvik,IS,2021-03-14 22:51:52,64.8945,-23.7142,35.51,68,81,12.55
434,Minna,NG,2021-03-14 22:51:52,9.6139,6.5569,81.9,36,97,4.59
435,Concordia,AR,2021-03-14 22:50:56,-31.393,-58.0209,82.4,36,0,5.75
436,Kudahuvadhoo,MV,2021-03-14 22:51:53,2.6708,72.8944,82.67,70,85,9.8
437,Coquimbo,CL,2021-03-14 22:47:25,-29.9533,-71.3436,64.4,68,0,10.36
438,San Patricio,US,2021-03-14 22:51:54,28.017,-97.5169,64.4,68,90,13.8
439,Tsabong,BW,2021-03-14 22:51:54,-26.0217,22.401,75.02,34,81,12.84
440,Chisinau,MD,2021-03-14 22:51:54,47.0056,28.8575,41.0,93,90,4.61
441,Namibe,AO,2021-03-14 22:48:29,-15.1961,12.1522,76.28,80,80,4.52
442,Portland,US,2021-03-14 22:51:09,45.5234,-122.6762,51.01,76,90,9.22
443,Egvekinot,RU,2021-03-14 22:51:55,66.3167,-179.1667,9.61,94,97,4.03
444,Yeppoon,AU,2021-03-14 22:51:56,-23.1333,150.7333,82.4,65,90,5.75
445,Moa,CU,2021-03-14 22:51:56,20.6569,-74.9403,74.86,80,2,11.79
446,Litovko,RU,2021-03-14 22:51:57,49.2361,135.1742,24.39,90,20,0.38
447,Kijang,KR,2021-03-14 22:51:57,35.2442,129.2139,42.8,87,15,4.61
448,Narsaq,GL,2021-03-14 22:51:57,60.9167,-46.05,37.4,44,75,29.93
449,Jieshi,CN,2021-03-14 22:51:58,22.8134,115.8257,68.0,75,31,12.19
450,Chara,RU,2021-03-14 22:51:58,56.9064,118.2631,-7.01,72,81,7.36
451,Bara,NG,2021-03-14 22:51:59,10.3744,10.7288,80.74,41,69,8.93
452,Padang,ID,2021-03-14 22:47:18,-0.9492,100.3543,73.4,100,40,2.3
453,Axim,GH,2021-03-14 22:51:59,4.8699,-2.2405,78.69,81,100,1.48
454,Pingzhuang,CN,2021-03-14 22:52:00,42.0372,119.2889,37.62,32,80,22.64
455,Hazorasp,UZ,2021-03-14 22:52:00,41.3194,61.0742,14.0,85,96,5.35
456,Junction City,US,2021-03-14 22:52:01,39.0286,-96.8314,57.0,93,90,14.97
457,Chadiza,ZM,2021-03-14 22:52:01,-14.0678,32.4392,63.05,98,76,2.46
458,Buala,SB,2021-03-14 22:52:01,-8.145,159.5921,84.51,62,75,4.5
459,Raahe,FI,2021-03-14 22:52:02,64.6833,24.4833,30.99,100,90,1.14
460,Bosaso,SO,2021-03-14 22:52:02,11.2842,49.1816,75.18,73,66,3.8
461,Loukhi,RU,2021-03-14 22:52:03,66.0764,33.0381,23.38,96,70,2.48
462,Paragould,US,2021-03-14 22:51:25,36.0584,-90.4973,64.4,77,1,13.8
463,Portel,BR,2021-03-14 22:48:30,-1.9356,-50.8211,76.26,90,79,3.89
464,Miraflores,MX,2021-03-14 22:52:04,19.2167,-98.8083,80.6,17,75,6.91
465,Pilar,BR,2021-03-14 22:52:04,-9.5972,-35.9567,78.8,69,0,10.36
466,Luderitz,NA,2021-03-14 22:52:04,-26.6481,15.1594,66.97,75,0,17.02
467,Petropavlovsk-Kamchatskiy,RU,2021-03-14 22:52:05,53.0452,158.6483,26.6,63,0,8.95
468,Palmer,US,2021-03-14 22:52:05,42.1584,-72.3287,33.8,25,40,26.46
469,Angoche,MZ,2021-03-14 22:52:06,-16.2325,39.9086,76.19,90,12,4.63
470,Kununurra,AU,2021-03-14 22:52:06,-15.7667,128.7333,75.2,100,75,9.22
471,Pangody,RU,2021-03-14 22:52:06,65.85,74.4859,6.22,91,98,6.44
472,Teahupoo,PF,2021-03-14 22:52:07,-17.8333,-149.2667,87.8,66,20,9.22
473,Totness,SR,2021-03-14 22:52:07,5.8833,-56.3167,77.34,86,99,11.72
474,Rostock,DE,2021-03-14 22:51:45,54.0887,12.1405,41.0,87,75,9.22
475,Indiana,US,2021-03-14 22:52:08,40.0003,-86.2503,54.0,43,1,8.05
476,Knysna,ZA,2021-03-14 22:52:08,-34.0363,23.0471,64.4,94,75,6.91
477,Soltsy,RU,2021-03-14 22:52:09,58.1239,30.3238,35.91,97,84,8.23
478,Ilinge,ZA,2021-03-14 22:52:09,-31.9768,27.0427,62.58,86,87,6.38
479,Houma,US,2021-03-14 22:50:57,29.5958,-90.7195,75.2,78,90,16.11
480,Calama,CL,2021-03-14 22:52:10,-22.4667,-68.9333,69.8,32,20,25.32
481,Port Lincoln,AU,2021-03-14 22:52:10,-34.7333,135.8667,61.99,74,38,6.31
482,Matara,LK,2021-03-14 22:52:11,5.9485,80.5353,74.75,86,100,8.88
483,Mehkar,IN,2021-03-14 22:52:11,20.1508,76.569,73.35,23,0,7.54
484,Pokhara,NP,2021-03-14 22:52:12,28.2333,83.9833,62.89,37,0,5.14
485,Olinda,BR,2021-03-14 22:52:12,-8.0089,-34.8553,78.8,69,40,12.66
486,Jiuquan,CN,2021-03-14 22:52:13,39.7432,98.5174,36.43,31,0,10.07
487,Puri,IN,2021-03-14 22:52:13,19.8,85.85,75.2,94,40,4.61
488,Palaikastron,GR,2021-03-14 22:52:14,35.2,26.25,60.01,76,100,9.69
489,Bela,IN,2021-03-14 22:52:14,25.9333,81.9833,67.35,31,0,3.53
490,Borba,BR,2021-03-14 22:52:14,-4.3878,-59.5939,78.15,81,98,2.04
491,Shelburne,CA,2021-03-14 22:52:15,44.0787,-80.2041,26.01,62,0,18.68
492,Vozdvizhenka,RU,2021-03-14 22:52:15,43.9,131.95,24.8,86,0,6.71
493,Dicabisagan,PH,2021-03-14 22:52:16,17.0818,122.4157,76.08,88,92,5.84
494,Zarubino,RU,2021-03-14 22:52:16,42.63,131.0922,38.44,76,0,7.18
495,Obo,CF,2021-03-14 22:52:16,5.3998,26.4869,70.72,78,100,5.77
496,Shenjiamen,CN,2021-03-14 22:52:17,29.9576,122.298,55.18,85,3,18.1
497,Cervo,ES,2021-03-14 22:52:17,43.6702,-7.4101,37.0,99,3,1.01
498,Lazaro Cardenas,MX,2021-03-14 22:52:18,17.9583,-102.2,80.2,65,0,7.49
499,Hawalli,KW,2021-03-14 22:52:18,29.2833,47.9972,63.0,54,0,3.44
500,Sasykoli,RU,2021-03-14 22:52:18,47.5515,46.9968,26.06,69,37,10.47
501,Husavik,IS,2021-03-14 22:52:19,66.0449,-17.3389,21.2,86,0,3.44
502,Senekal,ZA,2021-03-14 22:52:19,-28.3197,27.6208,60.42,39,0,11.72
503,Sisimiut,GL,2021-03-14 22:52:20,66.9395,-53.6735,8.2,82,97,9.64
504,Carutapera,BR,2021-03-14 22:52:20,-1.195,-46.02,76.73,89,74,4.94
505,Otradnoye,RU,2021-03-14 22:52:20,59.7775,30.8181,36.0,92,100,6.49
506,Kasongo-Lunda,CD,2021-03-14 22:52:21,-6.4667,16.8167,69.31,95,100,0.72
507,Tiznit,MA,2021-03-14 22:52:21,29.5833,-9.5,66.16,35,71,2.37
508,Sambalpur,IN,2021-03-14 22:52:22,21.45,83.9667,66.22,37,0,1.52
509,Hualmay,PE,2021-03-14 22:52:22,-11.0964,-77.6139,74.82,74,8,7.29
510,Dzhebariki-Khaya,RU,2021-03-14 22:52:22,62.2167,135.8,9.48,84,100,3.85
511,Acapulco,MX,2021-03-14 22:52:23,16.8634,-99.8901,84.2,65,1,5.75
512,Beibei,CN,2021-03-14 22:52:23,29.8256,106.4339,60.8,94,90,4.47
513,Gilgit,PK,2021-03-14 22:52:24,35.9221,74.3087,41.23,72,98,1.01
514,Huarmey,PE,2021-03-14 22:52:24,-10.0681,-78.1522,75.25,73,12,7.05
515,Port Keats,AU,2021-03-14 22:52:25,-14.25,129.55,82.2,77,68,3.11
516,Suclayin,PH,2021-03-14 22:52:25,15.7568,121.5503,73.56,92,94,2.04
517,Beyneu,KZ,2021-03-14 22:48:32,45.3167,55.2,28.85,42,100,8.43
518,Halifax,CA,2021-03-14 22:52:26,44.6453,-63.5724,28.4,46,100,8.05
519,Kangaatsiaq,GL,2021-03-14 22:52:26,68.3065,-53.4641,11.59,87,100,14.5
520,Constitucion,CL,2021-03-14 22:48:10,-35.3333,-72.4167,58.1,87,61,3.31
521,Hilton Head Island,US,2021-03-14 22:50:19,32.2163,-80.7526,68.0,73,1,7.14
522,Clemson,US,2021-03-14 22:48:41,34.6834,-82.8374,73.4,49,1,3.44
523,Svetlaya,RU,2021-03-14 22:52:27,46.5389,138.3297,37.31,71,0,2.24
524,Chapleau,CA,2021-03-14 22:52:28,47.8405,-83.4034,19.4,30,1,14.97
525,Hambantota,LK,2021-03-14 22:52:28,6.1241,81.1185,76.75,84,94,11.61
526,San Jeronimo,PE,2021-03-14 22:52:29,-11.9472,-75.2829,53.65,81,80,4.38
527,Chlorakas,CY,2021-03-14 22:52:29,34.8042,32.4083,57.2,82,40,3.44
528,Arganil,PT,2021-03-14 22:52:29,40.2183,-8.054,48.0,90,8,2.46
529,Taltal,CL,2021-03-14 22:50:20,-25.4,-70.4833,65.07,87,38,2.75
530,Palmeiras De Goias,BR,2021-03-14 22:52:30,-16.805,-49.9258,71.38,82,96,1.95
531,Jega,NG,2021-03-14 22:52:30,12.2175,4.3792,87.31,13,96,10.94
532,Marang,MY,2021-03-14 22:52:31,5.2056,103.2059,77.0,94,40,4.43
533,Tomatlan,MX,2021-03-14 22:52:31,19.9333,-105.25,86.56,34,0,7.9
534,Hay River,CA,2021-03-14 22:52:32,60.8156,-115.7999,6.8,72,100,13.8
535,Monrovia,LR,2021-03-14 22:47:38,6.3005,-10.7969,78.8,94,75,6.6
536,Lugovskoy,RU,2021-03-14 22:52:32,56.9585,64.529,8.6,72,0,11.18
537,Sabya,SA,2021-03-14 22:52:33,17.1495,42.6254,80.6,78,0,3.44
538,Palora,EC,2021-03-14 22:52:33,-1.7,-77.9333,66.2,94,75,6.91
539,Ust-Tsilma,RU,2021-03-14 22:47:36,65.441,52.1498,25.38,95,100,8.3
540,Mogadishu,SO,2021-03-14 22:52:34,2.0371,45.3438,79.72,83,100,10.16
541,Tripoli,LY,2021-03-14 22:52:34,32.8752,13.1875,58.41,64,0,5.55
542,Omboue,GA,2021-03-14 22:52:34,-1.5746,9.2618,77.72,90,100,3.65
543,Dosso,NE,2021-03-14 22:49:07,13.049,3.1937,80.19,22,18,6.98
544,Dongli,CN,2021-03-14 22:52:35,23.5656,116.8194,60.8,88,75,4.47
545,Chicama,PE,2021-03-14 22:52:36,-7.8447,-79.1469,73.4,83,0,6.91
546,Brewster,US,2021-03-14 22:52:36,41.3973,-73.6171,33.01,53,69,4.0
547,Conde,BR,2021-03-14 22:52:36,-7.2597,-34.9075,78.8,83,20,9.22
548,Luanda,AO,2021-03-14 22:52:37,-8.8368,13.2343,82.4,78,75,6.91
549,Turukhansk,RU,2021-03-14 22:52:37,65.8167,87.9833,7.34,96,100,7.38
550,Tual,ID,2021-03-14 22:52:38,-5.6667,132.75,83.53,70,92,5.23
551,Sinnamary,GF,2021-03-14 22:48:09,5.3833,-52.95,76.86,87,100,9.55
552,Chalus,IR,2021-03-14 22:52:38,36.655,51.4204,42.8,81,75,3.71
553,Qaqortoq,GL,2021-03-14 22:52:39,60.7167,-46.0333,37.4,44,75,29.93
554,Gat,IL,2021-03-14 22:52:39,31.61,34.7642,55.99,100,100,4.0
555,Micheweni,TZ,2021-03-14 22:52:39,-4.9667,39.8333,79.66,75,21,5.26
556,Ozinki,RU,2021-03-14 22:52:40,51.1786,49.6769,8.83,83,58,11.01
557,Gotsu,JP,2021-03-14 22:52:40,35.0,132.2167,50.7,75,0,4.34
558,Port Hardy,CA,2021-03-14 22:52:41,50.6996,-127.4199,41.0,60,40,16.11
559,Ciudad Bolivar,VE,2021-03-14 22:52:41,8.1222,-63.5497,84.76,59,64,14.45
560,Ponta Delgada,PT,2021-03-14 22:52:41,37.7333,-25.6667,60.8,100,75,10.36
561,Bonavista,CA,2021-03-14 22:52:42,48.6499,-53.1147,28.0,86,100,3.44
562,Ancud,CL,2021-03-14 22:52:42,-41.8697,-73.8203,66.2,63,0,5.75
563,Dunmore East,IE,2021-03-14 22:52:43,52.1514,-6.9861,50.0,82,100,7.0
564,Swan Hill,AU,2021-03-14 22:52:43,-35.3378,143.5544,60.89,45,11,9.75
565,Chapais,CA,2021-03-14 22:52:43,49.7834,-74.8492,-0.4,60,90,14.97
566,Tautira,PF,2021-03-14 22:52:44,-17.7333,-149.15,87.8,66,20,9.22
567,Dingle,PH,2021-03-14 22:52:44,10.9995,122.6711,77.32,88,61,1.92
568,Xinyu,CN,2021-03-14 22:52:45,27.8043,114.9334,60.85,92,1,2.3
569,Honiara,SB,2021-03-14 22:52:45,-9.4333,159.95,84.2,73,96,2.24
570,Alberton,CA,2021-03-14 22:52:45,46.8168,-64.0654,23.0,54,98,21.85
571,Samarai,PG,2021-03-14 22:52:46,-10.6167,150.6667,83.66,70,87,5.14
572,Luganville,VU,2021-03-14 22:52:47,-15.5333,167.1667,84.0,69,75,1.99
573,Pasni,PK,2021-03-14 22:52:47,25.2631,63.471,73.22,77,0,7.4
574,Juneau,US,2021-03-14 22:52:24,58.3019,-134.4197,28.0,43,20,6.91
575,Dongsheng,CN,2021-03-14 22:52:48,39.8161,109.9776,23.88,24,20,25.37
576,Mehamn,NO,2021-03-14 22:52:48,71.0357,27.8492,26.6,86,90,3.44
